페이지,순번,게시일,리포트명,종목명,티커,거래소,투자의견,PDF URL,PDF 파일명,리포트 현재주가,Bear 목표가,Base 목표가,Bull 목표가,목표가 통화,목표가 세부,투자포인트,추출 상태,비고
7,7,2024-05-09T07:27:57,"Equity Research, 데브시스터즈",데브시스터즈,194480,KRX,Buy,http://snusmic.com/wp-content/uploads/2024/05/24_1_2주차_수정보고서_2팀_데브시스터즈.pdf,2024-05-09_equity-research-데브시스터즈-2.pdf,47100.0,,87700.0,,KRW,rating=Buy; base=87700,"1. 쿠키가 TOP을 오르는 법 21년 이후 기나긴 겨울 끝에 신작 모멘텀이 찾아왔다. 지난 1월 CBT(Closed Beta Test)를 성황리에 마치며 기대감을 모은 <쿠키런: 모험의 탑>은 6월 26일 출시 이 후 동사의 지지부진한 실적 횡보를 끝내고 업사이드를 열 것으로 보인다. 본 투자포 인트에서는 실적 업사이드 제시 전에 선결되어야 하는 동사의 신작 게임의 성공 여 부에 대한 확신을 제공하고자 한다. 단순 Q의 증가뿐 아니라 게임사의 다음 신작 라 인업을 기대하게 하는 성장성의 지표가 되기도 하는 유저 수(월간 이용자수, MAU)를 기준으로 게임 흥행 요인을 살펴보며, 결론적으로 단기 흥행과 장기 지속에 성공한 신작이 다변화된 포트폴리오와 맞물려 동사 업사이드의 포문을 열 것임을 증명한다. - 투자포인트 2. 쿠키 맛집이 성심...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
7,8,2024-05-09T07:26:12,"Equity Research, 에이피알",에이피알,278470,KRX,Buy,http://snusmic.com/wp-content/uploads/2024/05/24_1_2주차_수정보고서_1팀_에이피알.pdf,2024-05-09_equity-research-에이피알.pdf,297000.0,,414000.0,,KRW,rating=Buy; base=414000,"1. 모로 가도 미국으로 가면 된다 동사의 성장동력은 미국 시장에 있다. 미국은 새로운 성장기를 맞은 뷰티 디바이스 기업에게 거대한 기회의 땅이 되어가고 있다. 한국보다 피부과가 비싸고 먼 미국에서 뷰티 디바이스는 생필품으로 자리잡을 것이다. 미국의 뷰티 디바이스 보급률은 마치 고데기가 그랬듯 가장 커질 것이다. 그리고 지금, 미국 뷰티 디바이스 시장은 시장을 이끄는 주인이 없다. 이런 상황에서 가성비와 브랜드 파워를 모두 잡은 동사는 미국 소비자의 선택을 받을 것임에 틀림없다. 이제 동사의 이런 성공 스토리를 함께 확인 해보자. - 투자포인트 2. 브랜드 파워, 아무나 흉내 낼 수 없다. 동사는 홈뷰티 디바이스 시장에서 빠르게 대표 브랜드의 지위를 차지했다. 신생 기업 에게 있어 이것이 가능했던 이유는 ①인지도 확보, ②소비자 니즈 파...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
7,9,2024-04-17T05:40:57,"Equity Research, 현대차",현대차,005380,KRX,Buy,http://snusmic.com/wp-content/uploads/2024/04/24-1-1주차-수정보고서_5팀-현대차.pdf,2024-04-17_equity-research-현대차-2.pdf,238000.0,,314900.0,,KRW,rating=Buy; base=314900,"① 8 - 4. K-밸류업, 누가 제일 잘할까 – 투자포인트 ② 16 - 5. Valuation – Peer PBR Method 23 - 6. Appendix 31 #### 1. 변화는 바람을 타고, 부릉부릉 ~ – 산업 & 기업 분석 완성차기업은 자동차 산업의 구심점 진입하기 어려운 자동차 산업 ###### 1.1 완성차기업 중심의 자동차 산업 자동차 산업은 5,000조원 규모에 달하는, 전 세계에서 가장 거대한 산업이다. 그 거대한 규모만 큼 디자인 및 설계 → 부품 제작 및 조립 → 유통 및 판매 → 애프터마켓으로 구성된 벨류체인을 자랑하며 전후방으로 금융업, 운송업 등과도 긴밀히 연관되어있다. 동사와 같은 완성차기업은 산 업의 구심점으로서 설계부터 판매까지 자동차 제작 과정 전반에 관여하며 산업을 주도해 나간다. 그간 시장에는 소...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
7,10,2024-04-17T05:40:10,"Equity Research, 에스티팜",에스티팜,237690,KRX,Buy,http://snusmic.com/wp-content/uploads/2024/04/24_1_1주차_수정보고서_4팀_에스티팜.pdf,2024-04-17_equity-research-에스티팜-3.pdf,83300.0,,114301.0,201602.0,KRW,rating=Buy; base=114301; bull=201602,"– DCF Method 28 - 6. Appendix 33 ##### Key Insight 시대가 변해도 영원히 꺾이지 않는 수요가 있다. 바로 질병 치료를 향한 인간의 욕망이다. 아픈 사람은 언제나 존재하고, 이를 치료하기 위한 인간의 욕망은 근원적이다. 무한한 수요 뒤에는 공 급자가 있기 마련으로, 제약바이오 CDMO가 바로 그 주인공이다. 바이오 의약품 시장에 새로운 바람이 불어옴에 따라, CDMO의 패권 또한 새롭게 재구조화 되고 있다. 본격화되는 RNA 치료제 시장을 바라보며, 동사가 내딛을 Giant Step을 기대해보자. ###### Key Insight 1. 제약바이오업계에 부는 새로운 바람 - Key Chart 1. RNA 치료제 FDA 승인 누적 건수 출처: IQVIA, SMIC 4팀 새 바람이 불어온다. 그 주인공은...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
7,11,2024-04-17T05:39:19,"Equity Research, 한전기술",한전기술,052690,KRX,Buy,http://snusmic.com/wp-content/uploads/2024/04/24_1_1주차_수정보고서_3팀_한전기술.pdf,2024-04-17_equity-research-한전기술-2.pdf,58800.0,,95000.0,,KRW,rating=Buy; base=95000,"1. 원전, 에너지원 리그 선두로 도약 AI는 데이터센터를, 데이터센터는 변압기와 전력 공급 인프라의 수요를 촉진시켰다. 이제 그 다음은 에너지원 그 자체에 집중할 타이밍이다. 에너지 수요의 기울기가 공 급의 기울기를 넘어선 지 오래이며, 공급망 관련 이슈가 계속해서 터져 나왔다. AI가 촉발한 전력난, 세계적인 탄소 감축 추세, 안정적인 에너지원의 확보. 이 모든 흐름의 교집합에 원전이 자리하고 있다. 친환경 에너지원으로 자리잡은 원자력에게 세계 각 국의 원전 증설 러브콜이 끊이지 않는다. - 투자포인트 2. 한전기술, 이 선수의 국적은 대한민국입니다 TEAM KOREA는 UAE 수주 이후 15년 동안의 암흑기를 딛고 누구보다 화려하게 원 전 르네상스로 복귀한다. 프랑스, 미국 등 유수의 라이벌들이 자멸한 지금, 원전 수출 의 스포트라...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
7,12,2024-04-17T05:37:41,"Equity Research, 한화오션",한화오션,042660,KRX,Buy,http://snusmic.com/wp-content/uploads/2024/04/24_1_1주차_수정보고서_2팀_한화오션.pdf,2024-04-17_equity-research-한화오션.pdf,28500.0,,50100.0,54500.0,KRW,rating=Buy; base=50100; bull=54500,"1. 실적, 선가, 수주의 완벽한 세 박자 12M 주가추이 과거 조선업의 폭발적인 주가 상승을 이끌었던 요소들이 하나씩 들어맞는 해가 찾아왔다. 올해는 저가 수주에서 고가 수주로의 믹스 개선이 본격적으로 실적으로 보여지는 원년이 며, 3년 넘게 쌓인 일감으로 공급자 우위 시장의 지위를 단단히 확보할 것이다. 견조하게 지지되는 선가는 덤이다. 나아가 수주 피크아웃에 대한 우려 역시 접어 두어도 좋다. 전세 계에서 일어나는 LNG 프로젝트와 친환경 교체 수요를 바탕으로 발주 모멘텀은 계속될 것 이다. 견조한 LNG 수요를 바탕으로 전세계에서는 LNG 프로젝트가 한창이다. 여기에 맞 춰, LNG선 수주 역시 활황을 맞고 있으며, 친환경 규제 또한 LNG선 발주로 이어질 것이 다. 두 모멘텀이 만나 24년, 25년에는 인도량을 훌쩍 뛰어넘는 수...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
8,1,2024-04-17T05:32:38,"Equity Research, 한양디지텍",한양디지텍,078350,KRX,Buy,http://snusmic.com/wp-content/uploads/2024/04/24_1_1주차_수정보고서_1팀_한양디지텍.pdf,2024-04-17_equity-research-한양디지텍.pdf,22200.0,,47800.0,,KRW,rating=Buy; base=47800,"1. e제는 SSD, eSSD! eSSD 시장으로 불어오는 따뜻한 변화의 바람이 감지되었다. 이 훈풍의 발원지는 무 섭게 성장하는 데이터센터 시장이다. AI, 클라우드 수요를 위한 하이퍼스케일 데이터 센터의 등장은 시장 성장 추세에 불을 지폈다. 최근 데이터센터 운영사들의 관심은 전력효율과 속도에 집중되고 있으며 데이터센터의 전력효율과 속도 개선의 당위성, 이를 바탕으로 한 eSSD의 서버용 HDD 대체 가능성을 확인하였다. 가장 든든한 고 객사를 둔 동사가, 적재적소에 늘어난 CAPA와 함께 성장해 나갈 규모를 가늠해보자. - 투자포인트 2. 사이클의 햇빛은 아래까지 비춘다. 동사 메모리 모듈 사업부의 일기 예보는 맑음이다. 전방 사이클의 수혜가 동사를 밝 게 비추고 있기 때문이다. 메모리 반도체 사이클 분석을 통해 공급의 둔화가 전방...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
8,2,2023-12-06T11:25:54,"Equity Research, 코스맥스",코스맥스,192820,KRX,Buy,http://snusmic.com/wp-content/uploads/2023/12/23-2-4주차-수정보고서_5팀-코스맥스.pdf,2023-12-06_equity-research-코스맥스-2.pdf,112500.0,,142000.0,,KRW,rating=Buy; base=142000,"– Historical PER Method 17 - 6. Appendix 23 ###### 1. 소비재, 두 가지 메가트렌드가 불어온다. 기술의 변화로 Dynamic한 산업재와 달리, 소비재는 비교적 Static하다. 이러한 소비재에도 올해 부터 두 가지 메가트렌드가 불어오기 시작하였다. ① 매체가 다양해지면서 파편화되는 소비재, ② 한류 열풍과 함께 해외로 확장되는 K-소비재. 트렌드를 제대로 탈 수 있는 소비재를 찾아보자. 소비자들의 취향 파편화 되는 중 소비와 마찬가지로 공급도 파편화 중 소비재의 파편화 =구조적인 변화 ###### 1.1. 파편화되고 있는 소비재 소비재의 핵심인 소비자의 소비 욕구는 어디서 기인하는가? 소비의 시작은 매체이다. “좋아보이는 것”, “좋다고 들은 것”을 소비하게 되는 것이 인간의 원초적인 본능이기 때...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
8,3,2023-12-06T11:25:21,"Equity Research, 화승인더",화승인더,006060,KRX,Buy,http://snusmic.com/wp-content/uploads/2023/12/23-2-4주차-수정보고서_4팀_화승인더.pdf,2023-12-06_equity-research-화승인더-2.pdf,3505.0,,6700.0,,KRW,rating=Buy; base=6700,"08 - Point 1. 아디다스의 태양이 뜬다 08 - Point 2. For 화승, IMPOSSIBLE IS NOTHING 13 - 3. 매출추정 19 - 4. Valuation – Historical EV/EBITDA Method 21 - 5. Appendix 25 ###### In to the 화승 인더 - 기업 & 산업 분석 1 Nov 2014 아디다스 Samba를 중심으로 신발 트렌드의 중심이 된 아디다스의 인기가 심상치 않다. 역성장 의 마침표를 찍고 성장의 질주를 시작한 아디다스와 함께 아디다스의 Main ODM 업체인 동사는 전세계인의 신발장에 아디다스를 채워 넣기 시작하였다. 투자포인트에 들어가기 앞서, 본 장에서 는 신발 산업 Value Chain 전반을 짚어보며 그 속에서 빛나는 아디다스 2등 벤더 동사의 존재감 과...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
8,4,2023-12-06T11:24:44,"Equity Research, 아난티",아난티,025980,KRX,Buy,http://snusmic.com/wp-content/uploads/2023/12/23_2_4주차-수정보고서_3팀-아난티.pdf,2023-12-06_equity-research-아난티.pdf,6520.0,,12700.0,,KRW,rating=Buy; base=12700,"08 - 3. Valuation – Peer PBR Method 15 Appendix ##### 1. 아난티는 어떻게 고유명사가 되었는가 총체적 휴양 경험 제공으로 상승하는 브랜드 가치 ‘Instagramable’, 럭셔리에 대한 수요 확산 아난티에 대한 팬덤이 형성되어 실구매로 이어진다 동사의 P를 꾸준히 상승시키는 BM의 선순환 ###### 1.1. 아난티라 쓰고 럭셔리라고 읽는다 동사는 기존의 삶에서 벗어난 총체적인 휴양 경험을 제공한다. ‘플랫폼’이라고 불리는 동사의 리조트 중에는 회원들만 입장할 수 있는 곳이 있고, 이를 통해 동사는 포스트 코로나 시대 공간 밀집을 지양하는 여행 트랜드를 선도한다. 동사의 플랫폼들은 지역에 맞춘 각기 다른 컨셉을 보여준다. 각기 다른 럭셔리 경험과 누구나 가질 수 없는 자격이기에 동사의 브랜드...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
8,5,2023-12-06T11:24:07,"Equity Research, 동진쎄미켐",동진쎄미켐,005290,KRX,Buy,http://snusmic.com/wp-content/uploads/2023/12/23-2-4주차-수정보고서_2팀-동진쎄미켐.pdf,2023-12-06_equity-research-동진쎄미켐.pdf,37350.0,,62950.0,,KRW,rating=Buy; base=62950,"1. 반도체 Photo Resist의 절대 강자, 동진쎄미켐 반도체의 역사는 트랜지스터의 집적도 향상 혹은 미세화를 향한 노력의 연속이었다. 그리고 그 중심에는 포토레지스트(PR)가 있다. 동사는 현시점 반도체 제조에 활용되 는 전 종류의 PR을 생산할 수 있는 국내 유일의 기업으로, 공격적으로 시장 점유율 을 확대해 나가고 있다. 메모리 반도체의 부진한 업황을 기회 삼아 DRAM과 NAND 의 선단공정 전환이 가속화되는 흐름 속, EUV PR과 KrF PR은 구조적 성장 국면에 접 어들었다. 이에 더해, 서서히 도래하는 반도체 업황 회복과 국내 반도체 제조사의 소 재 국산화에 대한 강력한 의지가 동사의 성장에 날개를 달아주었다. PR이 견인할 동 사의 폭발적인 성장에 주목하라! - 투자포인트 2. CNT 도전재로 2차전지에 도전! 동사...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
8,6,2023-12-06T11:23:18,"Equity Research, 비에이치",비에이치,090460,KRX,Buy,http://snusmic.com/wp-content/uploads/2023/12/23-2-4주차-수정보고서_1팀-비에이치.pdf,2023-12-06_equity-research-비에이치-2.pdf,21250.0,,31000.0,,KRW,rating=Buy; base=31000,". 끈기로 이뤄낸 달콤한 고진감래(苦盡甘來) - Point 1. OLED on the NEXT LEVEL - Point 2. FPCB, Maketh, Monopoly. Issue & Risk Plus α. Option이 아닌 Default로 자리잡을 전장용 무선충전 모듈 07 07 10 - 16 - 17 - 3. 매출추정 18 - 4. Valuation – Historical PER Method 27 - 5. Appendix 32 ###### 1. Bright Horizon, 미래가 참으로 밝다 - 기업 분석 - 1.1 지배구조, 기업의 정보 보따리 동사를 본격적으로 분석하기 전에 동사의 지배구조를 뜯어보면서 동사가 영위하는 사업에 대해 개괄적으로 살펴보자. 동사의 최대주주는 이경환 전 대표로 20.99%의 지분을 보유하고 있으며, 자사...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
8,7,2023-11-22T03:41:41,"Equity Research, BYD",BYD,1211,HKG,Buy,http://snusmic.com/wp-content/uploads/2023/11/23_2_3주차_수정보고서_5팀_BYD.pdf,2023-11-22_equity-research-byd.pdf,238.3,,331.7,,HKD,rating=Buy; base=331.7,"- “지금 이 순간”, BYD를 봐야하는 이유 현재주가 : 252.10 HK$ 목표주가 : 355.75 HK$ 상승여력: 41% 현재 전기차와 배터리에 대한 시장 센티먼트는 부정적이다. 하지만 위기 속에 기회가 있는 법, 악화된 센티먼트로부터 수혜를 받는 기업이 바로 BYD다. 본 보고서는 전 기차와 배터리에 대한 의구심이 가득한 현 상황에서 Top-Pick은 BYD이며, 부정적 산업 센티먼트를 뚫어낼 기업이라 주장한다. 이를 증명하기 위해 전기차와 배터리 산업 각각에서 벌어지는 Paradigm Shift와 그 속에서 동사의 수혜를 확인하려한다. 12M 주가추이 (A Share) 시가총액 688 억 위안 ###### Point ① - “전기차 기업”, BYD를 봐야하는 이유 전기차 시장이 성장 단계의 초입을 지나온만큼, 이제는 시장의 성...",ok,markdown reextract; Initial target candidate equaled current price; selected next target candidate
8,8,2023-11-22T03:40:16,"Equity Research, Eli Lilly & Co.",Eli Lilly & Co.,LLY,NYSE,,http://snusmic.com/wp-content/uploads/2023/11/23_2_3주차_수정보고서_4팀_Eli_Lilly__Co.pdf,2023-11-22_equity-research-eli-lilly-co.pdf,588.8,,745.2,,USD,base=745.2,"10 - Point 1. 아름다움, 몸에 양보하세요 10 - Point 2. 다이어트 고민은 릴리에게 맡기세요 16 - 5. 매출추정 22 - 6. Valuation – SOTP (rNPV) Method 27 - 7. Appendix 33 ##### 비만치료제: 전례 없는 블록버스터 신약 – 산업분석 빅 파마들의 시가총액 역사 추이를 들여다보면, 시대별 블록버스터 신약이 보인다. 일라이릴리와 노보노디스크의 추이를 볼 때 ‘비만치료제’가 작금의 주인공임은 반박할 여지가 없다. 특히나 전 례 없는 상승폭은 이전 블록버스터 신약의 여파보다 더 큰 파장을 몰고 올 시장이 개화하고 있 음을 방증한다. 비만치료제가 왜 폭발적 수요 기대를 한 몸에 받을 수밖에 없는지 알아보고, 어 떠한 역사적 흐름을 통해 작금의 블록버스터 신약으로 거듭나게 되었는지...",ok,markdown reextract
